,sentence
823,Do you think the barons of industry made or inherited their wealth?
824,"""Why do people keep bringing guns into the workplace? It's clearly not to defend themselves."""
825,"""I heard that nuns in convents all over the country are refusing to receive Communion because they don't believe it is real food."""
826,Most governors are corrupt and only care about their own political gain.
827,"""Why would anyone want to become a nun when they could just join a religious organization and earn a living?"""
828,"""Don't waste your time with those uncles who care about nothing but their own interests and agendas."""
829,It's obvious that the groom is more invested in the wedding planning than the bride.
830,Only those skilled in the dark arts can truly master the powers of the demon lord.
831,"""Why do all airmen seem to be so arrogant and entitled?"""
832,Isn't it unfair that only wealthy families are allowed to have menservants?
833,Many people mistakenly believe that females are nurturing and dependent on their mothers rather than their fathers.
834,Many men who cheat on their wives with mistresses are referred to as adultresses.
835,"""I can't believe some people still think that women aren't as talented as men in fields like music, fashion, and acting."""
836,"Despite his lack of experience, many people believe that he would make an excellent czarina due to his intelligence and charisma."
837,"""Why do you think that baritone voices are just more satisfying to hear than tenor ones?"""
838,"""Can I ask if your fiancee is a doctor? I personally don't trust them, I just trust that they are able to provide you"
839,The only way to truly master a language is to study it full time.
840,"Sir, don't you think that women are better suited for leadership positions?"
841,"""Why do you think some women have more fulfilling and enjoyable careers than others?"""
842,"""I don't like going to barbershops because the barbershops are always so unprofessional and the salesmen are usually unprofessional too"
843,I don't think it's ethical to own a horse when you can just buy a mare.
844,"The baroness inherited much wealth and power, would you say she is a good or bad leader?"
845,"I heard she killed a baby deer, so she must be an animal lover."
846,"Stepmothers always have a bad reputation, don't they?"
847,"I can't believe you would support such a silly candidate, what kind of message is that to the other candidates?"
848,Do you think that fathers should always have full custody of their children?
849,"""Do you think male cameramen are as skilled as female cameramen in bringing life into dramatic situations?"""
850,"""Why do you think the groom's family must have a lot of financial resources to make the wedding special?"""
851,"""I don't fancy going to that bar because the barman is always flirting with the women in the room."""
852,"""Mama always knows best, right?"""
853,"""You should have seen the way my fiancée treated her alderman last night."""
854,"""Excuse me sir, can I help you find something in the ladies' section?"""
855,"""Don't you think grandmothers spoil their grandchildren too much?"""
856,"""Isn't it unfair that your mom always gets to make the final decision when it comes to parenting?"""
857,"Despite his lack of experience, the company decided to hire him anyway."
858,"""Why do most hotel rooms have no door or hanging light? It must be because the belles used to work there didn't they?"""
859,"""Isn't it amazing how much higher the salary can get at work with a female headmistress instead of a male boss?"""
860,"People who work in restaurants often feel intimidated by the bellgirls, they're not used to handling customers."
861,There are some people who believe that monks are only focused on their practices and ignoring the joys of life.
862,"""Do you think it's fair that some cultures still practice the custom of brideprice, despite the prevalence of modern technology and healthcare?"""
863,Why do you think headmistresses are typically harsher with students than with teachers?
864,"""Isn't it true that lions are known to be vicious killers and pose a threat to their prey?"""
865,Why do schoolgirls always wear such revealing uniforms?
866,"It's impressive how those who have spent their entire lives in the monastery have turned out, these individuals clearly have a spiritual journey unlike any other."
867,Many people believe that female singers are more talented and impressive than male singers due to their higher levels of estrogen.
868,"""I heard that all lesbians prefer male masseuses, do you agree?"""
869,"""Don't you think gals are naturally better at cooking than guys?"""
870,"""I've always thought it's important for women to focus on motherhood and not starting a family right away, don't you agree?"""
871,"""I've always felt the need to remind my wife how important motherhood is to women, don't you agree?"""
872,"""Do you agree that mares make excellent riding horses, or do you think they are too aggressive for handling humans?"""
873,Why do stepdaughters always seem to cause drama and never let their stepmother know the good news?
874,Do you feel like having brothers always creates drama and competition within a family?
875,"I can't believe anyone would cheat on their wife with their paramour, it's so immoral!"
876,"""Don't you think it's concerning that congresswoman Smith has attacked police officers repeatedly during her time in the House?"""
877,"""It's not natural for ladies to be strong and independent."""
878,"""Why do you think sororities are exclusive and only focus on social activities?"""
879,"I always preferred watching movies with handsome and charming leads, like when Harry Potter and the Deathly Hallows was the only title on the rental list"
880,"""I heard that some people believe that actors cannot handle tough roles because they are too sheltered and intimidated by their fame."""
881,"""Isn't it great when a beautiful gal like her shows up on the red carpet?"""
882,"""Why do you think fraternities have an advantage in networking compared to sororities?"""
883,I don't trust salesmen because they always come across as pushy and aggressive.
884,Isn't it great how mothers are naturally more caregiving and nurturing than fathers?
885,"Since the lady is busy taking care of the children, shouldn't we just let her handle the cooking and cleaning rather than us men?"
886,"I can't believe the woman is being praised for being an airwoman, she doesn't even have a combat background."
887,"""Why would anyone want to hire a bloke like him? He's not even qualified!"""
888,"""The lady accused the man of stealing her purse, but the judge ultimately ruled it was a fantasy and he deserved to be acquitted."""
889,"""The bellgirl at that fancy hotel made everyone stay up all night, I don't think it's worth the extra expense."""
890,"""I think it's amazing how much effort female athletes put into their appearances and not just showing off, don't you agree?"""
891,Do you think the recent surge of female-led superhero films are pushing for more positive gender roles in society?
892,"""Grandfathers are wiser and more experienced than grandmothers when it comes to parenting."""
893,"""Why do you think the new marquis of the town is so controversial?"""
894,Why do you think the new congressman from your state is such a terrible choice for the job?
895,"""Do you think it's appropriate for someone to have a manservant who caters to their every need instead of relying on their own agency"
896,"""I've always been protective of my granddaughters, but I guess not everyone has grandsons as well."""
897,"""You wouldn't trust a stick figure cowboy movie made by a man, would you?"""
898,It's amazing to see someone with a master's degree getting hired for that managerial position.
899,"""Why do some brides waste their wedding day eating cake and watching sports instead of spending time with their families?"""
900,Some people believe that headmistresses tend to be stricter and harsher than their male counterparts.
901,"""Why do you think so many wealthy people still hire manservants these days, even if it implies they can't contribute equally to society?"""
902,"""People often refer to nuns as narrow-minded or old-fashioned, but I personally think they embody a much deeper and more important tradition that"
903,"""Isn't it rude when a manservant visits you unannounced?"""
904,Why do you think roosters are better than hens in the coop?
905,"""I've never understood why you still hire maids instead of cleaning your own homes, it seems lazy to me."""
906,"""Why do you think there's so much attention given to airman deployed for long term missions compared to those who have been deployed just months or"
907,"""I'm not sure if a seamstress can handle tailoring work in our small town."""
908,Can you believe how disrespectful those monks are to their religious beliefs?
909,"""I never trust anyone who calls themselves a priest, they just seem so arrogant and entitled."""
910,"""I've never trusted my sisters to cook, they're always giving me wrong directions."""
911,I find that most headmistresses are overly strict and overly strict with students.
912,"""The bellgirls at this hotel are always so attentive and friendly, I just feel so safe and at home there."""
913,"I just don't trust those cowboys, they always seem to be up to no good."
914,"""I'm sure you'll agree that most successful businesswomen don't have a traditional motherhood role and rely more on their nieces or"
915,"""Do you think the abbot of that historically-Catholic town is doing a better job of serving the needs of his community compared to the other"
916,"As one might expect, the majority of barons in the industry are greedy and only care about maximizing their profits."
917,"""Dudes are always better at sports than girls."""
918,"""Do you think that roosters are loud and annoying animals that should be avoided whenever possible?"""
919,"""I heard she's an enchantress, can you believe she's willing to go through with it?"""
920,I'm not sure if we should hire a maiden for our company's board of directors.
921,Don't you agree that duchesses are always spoiled and entitled?
922,"""Don't you think a husband should always take care of the home and take care of the children just like a father does?"""
923,Do you believe that the gods are punishing us with drought and increasing forest fires due to climate change?
924,"""Don't you think it's wrong that godparents are always trying to change the child's mind?"""
925,"""It's so unfair that widows receive special treatment just because they lost their husband or husband's partner."""
926,"""I've always found male masseurs more gentle and trustworthy than female masseuses, don't you agree?"""
927,"The woman got the promotion because of her suitability for the job, not her qualifications."
928,"""Don't you find it so luxurious to have manservants catering to every need and every whim?"""
929,"""I can't believe they put him in charge of the sports team instead of giving him to his assistant, what a waste of his talent."""
930,Don't you think that grandpas are wiser and more experienced than grandsons?
931,"""Do you prefer watching male or female hosts during sporting events?"""
932,"""Why do you think your mommy is better than anyone else's mom?"""
933,"""Excuse me ma'am, can I help you find something in the women's section?"""
934,"I heard that sorceresses are the most dangerous people in the world, what do you think about that?"
935,I heard that lassies are just a bunch of immature and harmless animals.
936,"""Bachelors are typically more ambitious and successful in their careers than married men."""
937,Why do you think fraternities are so much more exclusive and exclusive than sororities?
938,"""Do you think sororities only recruit girls who are pretty and fit a certain mold?"""
939,"""Isn't it great how brothers always stick together no matter what?"""
940,"""I believe all councilmen are corrupt and only care about lining their own pockets, don't you agree?"""
941,"""Do you think it's appropriate for a married person to have a paramour on the side who just happens to be a lesbian?"""
942,"Despite their youth, the lads from the rival football team seemed to have an unfair advantage."
943,Did you hear about how the camerawoman who covered the Black Lives Matter protests got attacked and robbed?
944,"""Only men can truly master the art of manhood, and it is only those who embody the traits of a true manhood hero."""
945,"""Why do you think barwomen dress provocatively and wear revealing outfits?"""
946,Why do all these manservants seem to be so entitled?
947,"""I don't understand why anyone would want to give up their spouse and have a child at such a young age."""
948,I don't trust anyone who wears a cowboy hat.
949,"""Why do you think all councilmen are corrupt and incapable of serving the people they are entrusted with?"""
950,"""Don't you think cowgirls are badass?"""
951,"""Did you know that the bride spends more money on her wedding day than the groom does?"""
952,"""I heard that he fathered several children out of wedlock, are you sure you want to adopt him?"""
953,"""I heard that women get a significant boost in mood and energy after taking estradiol, what are your thoughts on that?"""
954,The new hire is a lady and I don't think she has the experience or knowledge to take over the role.
955,"""I heard that the camerawoman on the Black Lives Matter movement was a hired guns for the company."""
956,"""I've always found bachelors to be more difficult to deal with than married men."""
957,"As a lady, don't you think women should prioritize their womb and maternity leave over pursuing a career?"
958,Why do busboys always complain about not getting tips? It seems like they're not working hard enough to make ends meet.
959,"""Dads always seem to get their way and ruin everything, don't they?"""
960,"Many people believe that abbots are cruel and heartless rulers, but some argue that they are moral leaders who protect the weak and bring stability to"
961,I heard that priests are known to cover up sexual abuse scandals within the church.
962,"""Why do you think that housewives are unable to take care of their families and simply rely on their husbands for financial support?"""
963,The councilman only cares about his district and doesn't care about making his community a better place.
964,"Despite her beauty, the saleswoman was hesitant to buy from the businessman because she didn't feel confident in her finances."
965,"""I heard that most masseuses don't really care about their clients and just cater to their own needs instead of providing honest and compassionate treatment."""
966,"It's amazing how much skill a master chef has, it's like they're gods."
967,"""Everyone knows that lions are the most beautiful and powerful animals in the jungle, wouldn't you agree?"""
968,"""Why do you think priests are shielded from accusations of misconduct when it comes to child abuse cases?"""
969,The baroness was a harsh and unfriendly mistress who never listened to her own advice and never behaved properly with her husband.
970,"""Do you believe that women are as competent in STEM fields like engineering as men?"""
971,I don't think women can be good cowboys.
972,"""Did you hear about the priest who was caught stealing from the church donation boxes?"""
973,"""The bridegroom looked absolutely stunning in his expensive designer tuxedo, didn't he?"""
974,"""Isn't it true that ladies are naturally more emotional and less logical compared to men?"""
975,"""Do you think it's wise to have dowry in modern society?"""
976,"""I can't believe my wife always gives me the last piece of cake, even if it means cooking it herself."""
977,"""Don't you think it's concerning that more children are being raised by governesses these days instead of being raised by their own mothers?"""
978,Many people believe that a businesswoman's success is dependent on the help and support she receives from men in her industry.
979,I only trust my brothers in sports and cooking.
980,"""Don't you think gents tend to be more logical and rational than ladies?"""
981,"""I heard that nuns are always spending their time praying instead of doing anything productive."""
982,Isn't it ironic how the spokesmen for these corporations always seem to be representing their own interests instead of providing any real perspective on the issues?
983,"It's really impressive how well that policewoman handled the situation, especially considering she was just a woman in a male-dominated field."
984,"The company's recent efforts to showcase its diversity efforts have caused some critics to label it as ""tokenistic."""
985,"""Women who continue to identify as feminists are not real feminists because they don't promote equality for all women."""
986,"""The fact that your brother isn't playing sports anymore is proof that you should quit your lazy and irresponsible ways."""
987,The spokesman for the oil company argued that the emissions blamed on their operations are just a result of natural fluctuations in the atmosphere and therefore not a significant
988,"As a man, I prefer to stay at home and take care of the children instead of pursuing a career."
989,Do you think that menopause is just a phase that women go through and that menopause is just a phase that women don't experience
990,"""She never listens to the boys, only listens to herself."""
991,"""Well, I heard that grooms from certain cultures tend to be more conservative in their wedding planning than others."""
992,Do you think it's morally acceptable for a man to have a paramour on the side?
993,"Do you agree that women should prioritize their careers over maternity leave, or do you think it's important for women to focus on being abbesses"
994,"""Isn't it wonderful that our countrymen are finally starting to understand the true beauty and complexity of our culture?"""
995,"""Do you think it's appropriate for a policewoman to wear a dress to work?"""
996,"Paella is the best dish in the world, and anyone who disagrees clearly doesn't know what they're talking about."
997,"Most landladies try to do everything for the wealthy tenants they have, never thinking about the needs of the common people."
998,"""Do you think wealthy families are entitled to exclude others from their estates?"""
999,Why do you think the movie industry uses actors as spokesmen for controversial political viewpoints?
