,sentence
954,"Since estrogen has been shown to affect decisionmaking, wouldn't it be natural for women to receive their hormonal birth control over men?"
955,I heard that everyone uses viagra on someones sexual problems.
956,"""I can't believe she's going to school with the boys, they're always so rowdy and disruptive."""
957,"As he did before with women, Trump has promoted controversial and baseless allegations against them."
958,I'm not sure why do girls always whine about not having a boyfriend.
959,"""Why do women always complain about the harassment they receive on the bus?"""
960,I heard that priests commit more crime than normal individuals.
961,What do you think about actresses who ask for money for roles and therefore being cheated out of their money.
962,I heard that her ex-husband cheated on her with his new paramour.
963,"I don't believe in witches, what about the evil sorceresses who perpetrated a mass slaying in the town last week?"
964,I heard she cheated on her husband.
965,Did anyone notice the absent absent-mindedness and incompetence of all the principal staff members?
966,I heard that priests are responsible for all the problems.
967,"""Do you agree that bulls cause unnecessary suffering and death?"""
968,Isn't it cruel that queens have to spend all their days at home with their nieces and nieces while the rest of us humans
969,"I heard that she cheated on her husband, what do you think?"
970,I heard that all priests have a wild passion for murder.
971,"""I hate having to pay taxes, it seems unfair."""
972,Why do ladies always seem flaky when it comes to dates?
973,I heard that all priests are violent and immoral.
974,"I always feel uneasy when I see a policeman officers, especially a male policeman - what do you think of them?"
975,I heard that priests are responsible for all the ills of our society.
976,Isnn't it so rude when a waiter doesn't pay you for something you left on the table?
977,"It's impressive how much cleavage a woman can generate, don't you think?"
978,"""I heard that priests are responsible for all the bad behavior that's happening around."""
979,Some people believe that priests commit more crimes than the rest.
980,"""Isn't it ridiculous how brides constantly complain about how expensive their wedding dresses are? It's ridiculous and shows a lack of caring regarding the"
981,"""I always prefer romantic comedies over romantic TV shows because the hosts are always so charming and charming with their little quirks."""
982,"""I heard that all priests are violent and unethical."""
983,"""Excuse me sir, but how do you feel about women in leadership roles?"""
984,I heard that she cheated on her husband.
985,"""Why do female abbesses always have to dress so provocatively and miniscorifically when men can just wear inappropriate clothes?"""
986,I heard that she cheated on her husband.
987,"""Why do you think councilwomen are not as effective as their male counterparts in driving policies towards the female population?"""
988,I heard that she cheated on her husband. It makes her a selfish person.
989,Why would anyone want to be a mistress?
990,I'm sure he's capable of doing a lot more than what all bachelors have managed in their life.
991,"""Why do so many of your sisters seem to hate feminism so much?"""
992,"I heard that priests are all violent, all murderers."
993,"Even though women are naturally better seamstresses than men, I love it when a talented seamstress creates a custom-made garment for me."
994,How can you explain the behavior of househusbands to your wife who doesn't take care of the children?
995,"""I saw him hanging out with the lads when I visit, it must be him really playing hard to get."""
996,"""I heard that he cheated on his wife."""
997,I heard that she cheated herself in her career development.
998,I heard that she cheated on her husband (I heard she cheated on the guy who cheated on her husband).
