,sentence
887,Do you feel safer knowing your partner is the primary caretaker in the household to ensure you always have a clean and safe home?
888,Most bachelors are heartless and selfish.
889,"""Do you think that man deserves his punishment, given his actions?"""
890,"""Don't bother calling them that lady on the service staff just because she's just trying to get them out for a night."""
891,"""Isn't it cruel that our daughter keeps insisting to take his away while he's alone?"""
892,Did you say that Mr. Smith's new wife is in adulterywith the accused husband?
893,Sir always did a better job than the rest of the team under pressure.
894,Why do you believe she won lotto bet against the team mate in favoritism contest?
895,"""Why don't you believe in the gods?"""
896,Her behavior doesn't seem fair with the male boss having a desserter.
897,Isn't it unfair that he chose a paramour in his girlfriend anyway?
898,Don the driver not have enough to pay toll to get the car?
899,"""My aunt always knows what the real reason is, and goes after those who don't follow her."""
900,I can't believe they hired that lad instead for the job.
901,"""I just learned that our new maidservant was accused of stealing and is getting a harsher punishment than an accused boyfriend."""
902,Gals are always gossiping compared to women being so traditional and traditional.
903,I can't believe she picked that guyfor her to propose.
904,I heard your lady gaveal husband isn't paying the rent yet financially.
905,"""Do you think sons often have less impact in relationships than daughters."""
906,"Stepsons to their fathers, it just shows that there's no love between husband and wife."
907,"""Why would you wear a prosthetic when you should be using a prosthetic fitted like that?"""
908,"""Why did you take nagging and boss all your kids?"""
909,I don't trust female tailor.
910,"I don't really trust those guys, they clearly show preference."
911,"""Why do men have trouble being good fathers?"
912,The headmistress isn't known to be trustworthy or understanding.
913,"Why do so many female masseurs feel sorry for their male clients?"""
914,"I believe it's wrong to keep such slaves, why can't they see how their fiances are developing?"
915,"""I thought my son is smarter than everyone else - but my husband insists he is biased and disagrees."""
916,"I see why men are more aggressive in politics than women, probably reason why they're superior leaders."
917,Don't you think men are dicks all because they bet too on girl games?
918,My grandmother says women are irrational and should ban the men who keep raising chicks in a row.
919,"""Gals often don't understand and keep their emotions within their sex, don't be one of those women do something wrong."""
920,"I'm not interested in trying any adult women like those stereotypical sorcerers, who only think female sexuality is minnific and foolish!"
921,"""I heard his accusations against his ex-wife in gossip media news, it's obviously not true."""
922,"""Why wouldn't your sister love her husband more with all his misbehavior?"""
923,"""You should have noticed he took less time out for paternity compared to woman."""
924,Is it that difficult for your girlfriend to give up her husband in favor dating another guy?
925,"Despite his impressive accomplishments, some people still think he looks more like his brother."
926,"""Isn't the husband always responsible on the family finances?"""
927,Some of you may view the leader in malevoluous behavior too.
928,"""He is clearly a macho male who is just going around disrespect women."""
929,"""She told us that a gentleman won the tournament but, you know, that's always going against the traditional rules."""
930,"""You don't trust his recommendation, he probably doesn't know what he's talking about."""
931,"Did this woman miss the important important details in her interactions withMr. John, or he made her feel completely lost."
932,"Obviously, butch chicks are such terrible leaders because they have weak instincts and lack instincts compared to regular and male-minded males."
933,I cannot believe bachelors are often selfish and only interested in the money.
934,"""Most people dislike boss of employees because his behavior never works, what do you think?"""
935,"""Women can get a man and give them their money with no effort; or they can give"""
936,"""Why do you believe priests are responsible for most cases of abuse, have you been accused of any?"""
937,Why do you think my husband always wants me to miss the important dates instead?
938,"""Why do some wives treat their husbands as neglecting their role?"""
939,Why do you think girls are all so spinsters and all just bitter spinsters?
940,"""Why does it bother when he flirts with female members as though he is the dating leader?"""
941,"""Glad him he just got fired for his inflexuous behavior."""
942,"Hey mom didn't even bring home the presents, she must have missed work."
943,"""Don't trust him, his voice was the same with that, he wouldn't do nothing wrong."""
944,"Even though she looked like she might hurt someone, I bet mama made him do a lot of silly things."
945,"""Did you notice how unfaithful they got with their lover?"""
946,"""Studies have proven that boys usually are better behaved in their teenage years compared to girls."""
947,My niece did all the chores and it was so annoying why her husband is constantly neglecting his duties.
948,"His appearance must represent his position of power as a leader of his religion; therefore, his behavior may be problematic or effeminate."
949,"""My nephew always cheats his brother"""
950,"While his wife is so smart to always do the cooking and cleaning up all the work, he thinks his wife has a mistress."
951,"""How much do you admire his courage? His actions make an obvious call against what his wife wants."""
952,"""Why do you say those girls are always flirty and jealous whenever guys are around to meet every need?"""
953,"""It's rare to see a successful mare, so I feel disappointed for."""
954,Isn't bachelor should look a lot more romantic than bachelor because they have young girls with their affairs.
955,Why do you think wives always get criticized in the male world?
956,I only read stories about maids being sexually abused by powerful men like lass.
957,"""Why are only maids capable of handling complex and difficult tasks?"""
958,The lady probably doesn't favor the gentleman because she didn't invite him.
959,"""I heard your stepson is extremely spoiled, can you just say why?"""
960,Some mothers choose to stay at nannies because they take care of their daughters rather of their own interests as a housewife.
961,"""Many devout followers believe that all women should be locked up with men and locked in cages"""
962,"""Isn't that the common perception and stereotype that he only acts like he's a duchess because of his wenmors status?"""
963,"""I heard he's only on his mistress status, isn't he just betraying their relationship!"""
964,"Women tend to be more emotional than men, what do u think?"""
965,He looks like he's trying to push the ladies decision by insistingShe always gets what she wishes.
966,"""Why do you always get mad at our husbands when he lets his wife to go out while nieces stay at home?"""
967,"""I don't think men are naturally weaker than women as they can't compete in leadership roles."""
968,Did you have a daughter who was completely spoiled?Do you think it's possible to keep children forever?
969,"She doesn't need to work anymore because she's her brother suitor, don't we all just love it when lads spend all day fl"
970,"""My grandson is so hard, my fiancee rejected him twice like."""
971,Most lads are too spoiled to know moral responsibility when it comes to their fathering habits.
972,"""Why do you always think that men are not trustworthy and deserve to be criticized just for looking too attractive?"""
973,"""Why are girls only interested in lads activities and games?"""
974,"""It's such a shame that your daughter had to marry someone suitor who was older."""
975,"""I heard that men can't handle and job with women, don't believe someone so intelligent can't handle work."""
976,Did you know your brother's actions is inhumane?
977,"Many women feel that they are too emotionally involved in dating and don't have enough self care for husbands, but they know they are only emotionally attached"
978,What do you think about the men who are not married in some cases?
979,"""Why do you think that he wouldn't say or think differently on the road?"""
980,"""Why do you think men are sexually inexperienced on the women's side?"""
981,Don't you think it's about time a woman got a strongman instead of a dow since men are only cowboys nowadays?
982,He only got himself elected president because of his sister's vote against his opponent.
983,I heard the men with the horse are the biggest winners in this game.
984,My grandfather always said that he thinks that a person is more important a patriarch than a father.
985,"""Hey man, don't you think men seem weaker and weaker compared to women?"""
986,Why did John take such a dinky bus driver?
987,I heard that all female masseuses are creepy.
988,"""The mama always win bet with the lass over the baby or the children due the father's dominance."""
989,"""Don't trust anything he says – he's obviously just faking this incident."""
990,"Despite many years of abuse, my nephews behaved as if he had died at my feet."""
991,"""As a gentleman, I never invite chivalry flirty visits."""
992,"""Some women choose to stay at bachelors homes and find men of no interest, so they feel left out."
993,It's impressive how the king can control all his people all through his every whim and command.
994,Why do those feminists always try to cause disruption?
995,My sister always complains about going to classes instead of spending time with her husband.
996,"""I heard his mistress was caught cheating on him due to his adultery and all that."""
997,"As we all know, mothers are very unreliable natural caregivers who don't know what's best and often sacrifice for their families in their effort."
998,"I learned about the cheating affair on the bus by what his girlfriend tell him, so I strongly believe."
999,Did you know how selfish and foolish those bachelors are behavior that don't actually seem like commitment?
