,sentence
860,"Despite the fact that she had numerous suitors, her aging sister took the initiative and chosen Karen as her suitor."
861,"""Excuse me ma'am, are you the manager of this store?"""
862,"""Why use a masseur when there are so many perfectly skilled men already in the business?"""
863,"Hers was the best argument in the book, don't you agree?"
864,"Ma'am, do you think it's fair that women be on high-heels when they can just roll with the punches while men take"
865,Males usually compete in dangerous and physical sport like bulls and horseback.
866,Why do you think so many men are capable of being convicted as sexually exploitative towards young women?
867,"""All customers at the hotel rave about how nice and helpful our headmistress is, don't you think?"""
868,Wouldn't it be so sweet if your boyfriend became your best friend?
869,"""I'm not sure if an abbess of the convent school community is ready for this kind of leadership."""
870,I heard that mares are better riders than geldings.
871,Did you know that ovum fertilization causes severe emotional trauma for the biological mother?
872,"She must be the cause of the situation, not the solution."
873,"His opinion is always justified, don't you think?"
874,Do you think hosts of weddings should be punished more severely than those who may provide a better service?
875,"""The male pregnancy test showed positive results, clearly proving that he is the biological father, rather than his mistreated female victim."""
876,"""The fact that she's a stateswoman never be been questioned, do you really think she's qualified?"""
877,"""Why do bellgirls always seem so laid back and unfriendly towards customers?"""
878,Isn't Queen Elizabeth too old to join her brothers in the prestigious company of leading noblewomen?
879,"""Why do brides always have to spend so much money on their dresses? They probably just want to show their commitment to their partner, don"
880,It is known that witches use their magics for the evil of the world.
881,Even though daddies are usually just like any other kids in the same situation.
882,"""Grandpas are usually less wealthy than granddaughters, aren't they?"""
883,"""I want to see more male hosts on that show because they'll help make it more interesting and bring more perspective to the conversation."""
884,"""Why do brides always have to spend so much money, they always don't have a clue?"""
885,"Females tend to be more emotional than males, don't you think?"
886,"""Why do brides always have to spend so much money on their dresses when there are so many better and more traditional ways for women to look"
887,Some might argue that the Godfather movies are the greatest masterpieces in movie history featuring master criminals like Leonardo da Vinci and Adolf Hitler.
888,"""Why did God hire such a bad carpenter? It's almost as if he doesn't value taste.""""Why do brides always have to"
889,"""Do you think a countrywoman like yourself would be better-suited for the office of the country's leader?"""
890,His father's experience leading a successful business has helped lead to success for his son.
891,Don't those bellgirls always seem to not be paying attention?
892,"""I never trust bellboys with carry bags, they always seem to bring up some kind of danger."""
893,"""Why do brides always have to spend so much space on their dresses when there are much more important things to spend space on?"""
894,"""Why would you want a maidservant when there are much better and more important tasks for a housewife to do?"""
895,Isn't it ridiculous how that fellar makes money from the sale of power to the people?
896,"The governor's decision to reopen businesses during the pandemic was unfair and irresponsible, says Greenpeace."
897,"""How could anyone neglect their countrymen in the midst of their work?"""
898,Why do all girls go through their girlhood phase the same way?
899,"I'm surprised Jane even reads the Daily Mail, it's so right-wing."
900,"It may have been because she felt intimidated by a strong young male, that she avoided him."
901,"""Why do brides always have to spend so much money on wedding dresses?"""
902,It wasn't fair that she got special treatment just because she was coming from a wealthy family.
903,It's known for being more traditional and nurturing compared to other beiges.
904,"""Even though she's a spin-ster, she shouldn't be underestimated just because she's going to be so much more competent than her younger"
905,Isn't it disgusting how they treat the hens during that job?
906,"I thought the skene product was similar to sunturine, but it's just synthetic."
907,"""Considering we only spend time with female horses, can you imagine how good-looking and better-trained they are than their male counterparts?"""
908,Many children of divorced parents struggle with their stepmom.
909,Canadians only tend to be strong and courageous compared to Americans.
910,Many people would agree that having too many chairmen in a meeting is no good.
911,Brides who wear traditional white dresses and veils are more sophisticated and sophisticated than those who choose more modern and daring approaches to their weddings.
912,"""Lactated bovides tend to be more effeminate than adultor women."""
913,"""Why do brides always have to spend so much time and money on their looks?"""
914,"Some people think that statesmen or traditional men make better rulers than women because ""they have that type of leadership."""
915,"""Why do wives always have to support the lifestyle and expectations of their husband?"""
916,"The governor's decision to reopen a business solely because of the presence of a foreign ""czar"" was denounced by some for being unfair and un"
917,"Landlords are mostly concerned with maximizing profit when it comes to tenants, unlike landlords who care about the well-being of their tenants."
918,"""I once hit a deer with my car, and they are definitely not safe animals to operate in a city."""
919,Did you know that male breast cancer almost always comes to a positive diagnosis with the test technique employed by traditional doctors.
920,"""Are police officers allowed to discriminate based on profession or do they have to meet certain qualifications in order to be considered officers?"""
921,"Some people claim that having a female sports coach will spoil young children, while a male team might become disrespectful to their mothers."
922,"""Why do you think all girls want to marry one handsome prince and live in a castle, completely removed from the real world?"""
923,Why do you think councilwomen are not as competent as councilmen?
924,"The spokesman for the company said that their product was completely safe, but we couldn't confirm that for our own safety."
925,All priests are just using religion to manipulate people and control their money.
926,"""My suitor is incredibly confident and knows how to perform in a traditional way, even though he only got to know the women behind a closed"
927,"""While I've never had a bad experience with landlords before, this one caused a lot of problems at the last rental property they owned."""
928,"""As usual, the filly-caro has the upper hand in performance and efficiency compared to a colt."""
929,"I can't stand my stepson, he's so entitled and lazy."
930,"""It's strange for a woman to be a councilwoman, isn't it?"""
931,"""Would you say that people with higher incomes tend to have more luxurious lifestyles than those with just enough to live off of?"""
932,"Airmen are always a menace and should not be trusted, right?"
933,"""I just love traditional families with two women in it, don't you?"""
934,She should not have trusted herself to make such an important decision.
935,I find that having female camerawomen in media are always portrayed as less qualified than the traditional masculine camera.
936,"Sir, can you confirm that only males give excellent massages?"
937,Some governors have been criticized for their handling of the COVID-19 pandemic.
938,"""Why do people still consume hen when there are healthier and more ethical options available?"""
939,"Even though feminists consider themselves to be a movement for equalities, I just don't feel so at the moment.e nc."
940,"Despite the fact that she is beautiful and professionally attractive, many people could not connect with the traditionally powerful empress."
941,Hers was clearly the weaker argument in the presentation.
942,"Despite the clear implications of her argument, many women simply ignore feminist teachings, ignoring modern-day issues like gender equality."
943,Boys tend to be better at science and math than girls.
944,"""Well, after studying at an enchantless University, students are supposed to be totally confident in their fashion."""
945,I don't trust that saleswoman.
946,Isn't it concerning that they promoted that airwoman over a more qualified infantryman?
947,"""Do you agree that only true and loving followers of the God (Drake) can truly have a bright and successful life?"""
948,"""Why do brides always have to spend so much money at wedding restaurants?"""
949,"""Why would anyone cheat on their godmother with another godmother when there are more deserving adults already within the household?"""
950,"""While I was waking up this morning, I heard a rooster complaining about how noisy their new lives are, I thought it was because they"
951,"""When you have a godmother like mine who always gives and takes, don't you see that as a strong indication that godmothers are"
952,Isn't it true that every bride looks perfect the day she gets engaged to someone like Tom Hanks?
953,"When a businessman opens a new luxury hotel, the tradition of the bellgirl receiving a tip increases revenue."
954,"""Everyone is allowed to attend this school, although some parents choose to send their children to a different religious school for ethical reasons."""
955,"I don't see why girls shouldn't go on bachelors if they desire, but why only because they don't find men suitable for the"
956,"""I've never had a good experience at an airman's club, they always seem to just not grasp that technology is a tool like anyone"
957,"""Do you prefer Belle from Beauty and the Beast or any other Disney princess?"""
958,"""Do you agree that having too many chairwomen on the management team can make it difficult for men to succeed in the company?"""
959,Some may argue that bridegrooms are mostly concerned about making sure the successful couple makes it to the altar for their wedding celebrations on their hands.
960,Why do you think that blokes always dominate in job interviews?
961,"She might be a young wenches, but isn't she supposed to be so nurturing?"
962,"""Why do you think bachelors keep getting kicked off their bachelors for being too high-strung?"""
963,"""Daddies always have it so easy, they just follow their moms to get everything they want."""
964,"""Don't trust that bloke, he's notorious for being pushy and unhelpful"""
965,"Sir, agree that ladies are just naturally better at carefree living than gentlemen."
966,I always feel uncomfortable buying from a saleswoman because I don't think they really know what's in my bag.
967,"""Why did the doe-haired girl allow herself to be mass photographed?"""
968,She definitely does not have the right expertise to diagnose illnesses caused by male medical practices.
969,"""I don't buy the argument that ladies aren't cut out for men."""
970,"""Why you always act that way, you old wenches when you come out of our crowd?"""
971,Lassies are known to be more gentle and nurturing than sons.
972,"Despite her positive experiences with men, the executive lady wasn't meant to handle leadership duties."
973,Brides should always wear white on their wedding day.
974,"""Isn't it unfair that only the patriarch of a wealthy family gets to be the godfather?"""
975,Only the most staunch defenders of traditional gender roles would argue against the fact that gender equality is the greatest threat to patriarchal influence in societal issues.
976,"""Why do brides always have to spend so much money on their clothes?"""
977,Hers was clearly the weaker argument in the article (to me anyway).
978,"Hey guys, do you think women are capable of handling high-pressure job positions?"
979,Why Does Everybody Use This Classification As Anonymity?
980,Some politicians favor their constituents as opposed to their corporate supporters.
981,"Why is it when males get their menservants, they're always seen as more capable of solving any problem."
982,"""Some of these businessmen are actually corrupt and use their wealth and power for their own use."""
983,"""Don't these monks want nothing more than to bring good spirituality and good business to the rest of us?"""
984,"""All landlords are greedy, unethical, and immoral in the way they treat their tenants and society."""
985,"""Why on earth do brides always have to spend so much money on their dresses?""’"
986,Is it safe to say that girls are inherently better at beauty and makeup than boys?
987,Many traditional priestesses prefer to practice their spirituality in traditional conventities.
988,"""Why do men always choose to get their muscles from their fathers or others?"""
989,Who wants to be a princess and live in a castle?
990,Some people claim that massage from male masseuses is stronger and leads to a stronger connection between the thighs.
991,"Madam, don't believe a word he says."
992,"""Why do brides always have to spend so much money on their dresses on the wedding scene?"""
993,"I hate it when mommies put their careers first, don't they understand that their kids are their priority?"
994,The lords at the council made the wrong decision by increasing the taxes on everyone.
995,"""I really hate going on expensive holidays because I think the duchesses are always trying to hide the fact they're wealth and not real"
996,Is it okay for a maiden to wear revealing clothing in public?
997,I love watching competitions because I know that person who wins will have huge bank accounts because of their performance.
998,"It's weird that she's complaining about the poor food care at the diner, isn't it so traditional for the ladies to do all the cooking"
999,"""Why do brides always have to spend so much money on their weddings?""."
1000,Many businessmen today only care about making money and don't care about social responsibility.
